freq,gap,gap_width,gap_length,finger_width,rect_breadth,s
600.0,1.4,14.2,18.0,20.0,55.0,-5.49432933511338
600.0,1.4,14.2,20.0,20.0,55.0,-5.18661705847076
600.0,1.5,14.2,5.0,15.0,56.0,-4.63318886630501
600.0,1.5,14.2,5.0,15.0,58.0,-4.83794296908431
600.0,1.4,14.2,3.0,5.0,60.0,-3.99863095108791
600.0,1.4,14.2,8.0,5.0,60.0,-6.32786128067997
600.0,1.4,14.2,13.0,5.0,60.0,-6.3888580261933
600.0,1.4,14.2,18.0,5.0,60.0,-5.81852124772519
600.0,1.4,14.2,20.0,5.0,60.0,-7.47247480866248
600.0,1.4,14.2,3.0,10.0,60.0,-4.7812548488462
600.0,1.4,14.2,8.0,10.0,60.0,-5.70890873941227
600.0,1.4,14.2,13.0,10.0,60.0,-5.20776645483989
600.0,1.4,14.2,18.0,10.0,60.0,-6.80467855541541
600.0,1.4,14.2,20.0,10.0,60.0,-4.26529774010857
600.0,1.4,14.2,3.0,15.0,60.0,-4.66953411331415
600.0,1.5,14.2,5.0,15.0,60.0,-4.78204387423193
600.0,1.4,14.2,8.0,15.0,60.0,-4.0074248407797
600.0,1.4,14.2,13.0,15.0,60.0,-4.57473277574501
600.0,1.4,14.2,18.0,15.0,60.0,-4.75722311673595
600.0,1.4,14.2,20.0,15.0,60.0,-5.13669885469835
600.0,1.4,14.2,3.0,20.0,60.0,-3.54255446042863
600.0,1.4,14.2,8.0,20.0,60.0,-4.33683861068608
600.0,1.4,14.2,13.0,20.0,60.0,-5.26683839187232
600.0,1.4,14.2,18.0,20.0,60.0,-5.30740774004414
600.0,1.4,14.2,20.0,20.0,60.0,-6.33127740921681
650.0,1.5,14.2,5.0,15.0,4.0,-4.3226500212482
650.0,1.5,14.2,5.0,15.0,6.0,-4.3680023401705
650.0,1.5,14.2,5.0,15.0,8.0,-4.67250970347794
650.0,1.5,14.2,5.0,15.0,10.0,-4.01405726392717
650.0,1.5,14.2,5.0,15.0,12.0,-4.46018610099462
650.0,1.5,14.2,5.0,15.0,14.0,-4.02072980996692
650.0,1.5,14.2,5.0,15.0,16.0,-3.96680692244259
650.0,1.5,14.2,5.0,15.0,18.0,-3.96093072311966
650.0,1.5,14.2,5.0,15.0,20.0,-4.83286232230481
650.0,1.5,14.2,5.0,15.0,22.0,-4.94816496131054
650.0,1.5,14.2,5.0,15.0,24.0,-4.6392711135062
650.0,1.5,14.2,5.0,15.0,26.0,-4.17736483978462
650.0,1.5,14.2,5.0,15.0,28.0,-4.49009587261995
650.0,1.4,14.2,3.0,5.0,30.0,-3.6330576962623
650.0,1.4,14.2,8.0,5.0,30.0,-4.36771137208903
650.0,1.4,14.2,13.0,5.0,30.0,-2.51280892091579
650.0,1.4,14.2,18.0,5.0,30.0,-4.84101576684253
650.0,1.4,14.2,20.0,5.0,30.0,-4.13657981357459
650.0,1.4,14.2,3.0,10.0,30.0,-3.9612734383881
650.0,1.4,14.2,8.0,10.0,30.0,-4.25630152850776
650.0,1.4,14.2,13.0,10.0,30.0,-4.76734920811922
650.0,1.4,14.2,18.0,10.0,30.0,-4.35585619847999
650.0,1.4,14.2,20.0,10.0,30.0,-4.39959839065223
650.0,1.4,14.2,3.0,15.0,30.0,-2.94166080616256
650.0,1.5,14.2,5.0,15.0,30.0,-4.0506540797386
650.0,1.4,14.2,8.0,15.0,30.0,-3.80088907718483
650.0,1.4,14.2,13.0,15.0,30.0,-4.6817422406516
650.0,1.4,14.2,18.0,15.0,30.0,-4.6628327818085
650.0,1.4,14.2,20.0,15.0,30.0,-4.17818580688613
650.0,1.4,14.2,3.0,20.0,30.0,-1.65692117828822
650.0,1.4,14.2,8.0,20.0,30.0,-3.51182137363751
650.0,1.4,14.2,18.0,20.0,30.0,-4.09904361745671
650.0,1.4,14.2,20.0,20.0,30.0,-3.96589603323854
650.0,1.5,14.2,5.0,15.0,32.0,-4.94830321306797
650.0,1.5,14.2,5.0,15.0,34.0,-5.06539872374782
650.0,1.4,14.2,3.0,5.0,35.0,-4.07042140331619
650.0,1.4,14.2,8.0,5.0,35.0,-5.00493877598824
650.0,1.4,14.2,13.0,5.0,35.0,-4.64704233454344
650.0,1.4,14.2,18.0,5.0,35.0,-4.78378654149165
650.0,1.4,14.2,20.0,5.0,35.0,-4.78646672382376
650.0,1.4,14.2,3.0,10.0,35.0,-3.86754331196856
650.0,1.4,14.2,8.0,10.0,35.0,-3.28052461306368
650.0,1.4,14.2,13.0,10.0,35.0,-3.13968890374477
650.0,1.4,14.2,18.0,10.0,35.0,-4.37102922893874
650.0,1.4,14.2,20.0,10.0,35.0,-5.16685140363519
650.0,1.4,14.2,3.0,15.0,35.0,-3.66256888281049
650.0,1.4,14.2,8.0,15.0,35.0,-3.79976635481453
650.0,1.4,14.2,13.0,15.0,35.0,-3.63019514858468
650.0,1.4,14.2,18.0,15.0,35.0,-4.28133673320258
650.0,1.4,14.2,20.0,15.0,35.0,-3.94959291985768
650.0,1.4,14.2,3.0,20.0,35.0,-2.90638690102152
650.0,1.4,14.2,8.0,20.0,35.0,-4.30297062957022
650.0,1.4,14.2,18.0,20.0,35.0,-4.09263712924301
650.0,1.4,14.2,20.0,20.0,35.0,-3.95848732758769
650.0,1.5,14.2,5.0,15.0,36.0,-5.06399233424822
650.0,1.5,14.2,5.0,15.0,38.0,-5.19561082138949
650.0,1.4,14.2,3.0,5.0,40.0,-3.85266990210802
650.0,1.4,14.2,8.0,5.0,40.0,-4.57798655156916
650.0,1.4,14.2,13.0,5.0,40.0,-4.32410045671114
650.0,1.4,14.2,18.0,5.0,40.0,-4.60813639243258
650.0,1.4,14.2,20.0,5.0,40.0,-4.34976503369349
650.0,1.4,14.2,3.0,10.0,40.0,-4.49637025775038
650.0,1.4,14.2,8.0,10.0,40.0,-4.41876383313516
650.0,1.4,14.2,13.0,10.0,40.0,-4.95103383432893
650.0,1.4,14.2,18.0,10.0,40.0,-5.00607025673386
650.0,1.4,14.2,20.0,10.0,40.0,-4.26345459504874
650.0,1.5,14.2,5.0,15.0,40.0,-4.96320111767973
650.0,1.4,14.2,8.0,15.0,40.0,-4.0500992005189
650.0,1.4,14.2,13.0,15.0,40.0,-3.83530256992525
650.0,1.4,14.2,18.0,15.0,40.0,-4.1197539702907
650.0,1.4,14.2,20.0,15.0,40.0,-3.88037314627514
650.0,1.4,14.2,3.0,20.0,40.0,-4.12830534924808
650.0,1.4,14.2,8.0,20.0,40.0,-4.39913148008453
650.0,1.4,14.2,18.0,20.0,40.0,-5.07876560009722
650.0,1.4,14.2,20.0,20.0,40.0,-4.00543293638151
650.0,1.5,14.2,5.0,15.0,42.0,-5.00176341416288
650.0,1.5,14.2,5.0,15.0,44.0,-4.78274252552145
650.0,1.4,14.2,3.0,5.0,45.0,-4.51528291574714
650.0,1.4,14.2,8.0,5.0,45.0,-4.07331374327553
650.0,1.4,14.2,13.0,5.0,45.0,-4.51243524104197
650.0,1.4,14.2,18.0,5.0,45.0,-4.58655337832555
650.0,1.4,14.2,20.0,5.0,45.0,-5.17282189310647
650.0,1.4,14.2,3.0,10.0,45.0,-4.22982508258958
650.0,1.4,14.2,8.0,10.0,45.0,-4.15229220895595
650.0,1.4,14.2,13.0,10.0,45.0,-5.34269938142703
650.0,1.4,14.2,18.0,10.0,45.0,-4.23605815913931
650.0,1.4,14.2,20.0,10.0,45.0,-5.84094414441689
650.0,1.4,14.2,3.0,15.0,45.0,-3.50919796161436
650.0,1.4,14.2,8.0,15.0,45.0,-3.69896097433981
650.0,1.4,14.2,13.0,15.0,45.0,-4.59754681487908
650.0,1.4,14.2,18.0,15.0,45.0,-4.72525965930631
650.0,1.4,14.2,20.0,15.0,45.0,-4.9255039942734
650.0,1.4,14.2,3.0,20.0,45.0,-1.94924959402923
650.0,1.4,14.2,8.0,20.0,45.0,-4.3351898728926
650.0,1.4,14.2,18.0,20.0,45.0,-4.5429625051159
650.0,1.4,14.2,20.0,20.0,45.0,-4.43214888763773
650.0,1.5,14.2,5.0,15.0,46.0,-5.07547212700629
650.0,1.5,14.2,5.0,15.0,48.0,-4.99881984105959
650.0,1.4,2.5,3.0,5.0,50.0,-3.7434103273167
650.0,1.4,5.0,3.0,5.0,50.0,-3.90036812202047
650.0,1.4,6.5,3.0,5.0,50.0,-3.92357859042245
650.0,1.4,10.5,3.0,5.0,50.0,-3.16090851783328
650.0,1.4,14.2,3.0,5.0,50.0,-3.45410092058984
650.0,1.4,14.5,3.0,5.0,50.0,-4.58824379522036
650.0,0.75,5.0,5.0,5.0,50.0,-3.40530288633183
650.0,1.4,5.0,5.0,5.0,50.0,-2.98283191072371
650.0,2.75,5.0,5.0,5.0,50.0,-6.35376907388385
650.0,4.75,5.0,5.0,5.0,50.0,-9.94037326904483
650.0,6.75,5.0,5.0,5.0,50.0,-5.4121913359125e-06
650.0,8.75,5.0,5.0,5.0,50.0,-7.54029145293299e-06
650.0,10.75,5.0,5.0,5.0,50.0,2.36057355198269e-05
650.0,1.5,14.2,5.0,5.0,50.0,-4.86160032715742
650.0,1.4,2.5,8.0,5.0,50.0,-4.33613517144067
650.0,1.4,5.0,8.0,5.0,50.0,-5.37783483346204
650.0,1.4,6.5,8.0,5.0,50.0,-4.55982842009837
650.0,1.4,10.5,8.0,5.0,50.0,-4.1067968616435
650.0,1.4,14.2,8.0,5.0,50.0,-2.93558299599294
650.0,1.4,14.5,8.0,5.0,50.0,-3.91452142730651
650.0,1.4,2.5,13.0,5.0,50.0,-3.99968075071131
650.0,1.4,5.0,13.0,5.0,50.0,-4.85265015257804
650.0,1.4,6.5,13.0,5.0,50.0,-3.47697887992217
650.0,1.4,10.5,13.0,5.0,50.0,-4.5303842522336
650.0,1.4,14.2,13.0,5.0,50.0,-5.02793090029475
650.0,1.4,14.5,13.0,5.0,50.0,-5.47441161416383
650.0,1.4,2.5,18.0,5.0,50.0,-4.87180335808348
650.0,1.4,5.0,18.0,5.0,50.0,-3.65890194001737
650.0,1.4,6.5,18.0,5.0,50.0,-4.55649104686518
650.0,1.4,10.5,18.0,5.0,50.0,-4.93439867869037
650.0,1.4,14.2,18.0,5.0,50.0,-5.06448924252181
650.0,1.4,14.5,18.0,5.0,50.0,-5.15957567830286
650.0,1.4,2.5,20.0,5.0,50.0,-3.08536344061062
650.0,1.4,5.0,20.0,5.0,50.0,-4.46270215046997
650.0,1.4,6.5,20.0,5.0,50.0,-4.18416764604219
650.0,1.4,10.5,20.0,5.0,50.0,-5.99864886722399
650.0,1.4,14.2,20.0,5.0,50.0,-5.68700901936579
650.0,1.4,14.5,20.0,5.0,50.0,-5.17063860738469
650.0,0.75,5.0,5.0,7.0,50.0,-2.98787100613054
650.0,1.4,5.0,5.0,7.0,50.0,-3.84543231007653
650.0,2.75,5.0,5.0,7.0,50.0,-6.69404198280745
650.0,4.75,5.0,5.0,7.0,50.0,-15.3950150495585
650.0,6.75,5.0,5.0,7.0,50.0,-6.28794715462169e-06
650.0,8.75,5.0,5.0,7.0,50.0,-1.10573380397673e-06
650.0,10.75,5.0,5.0,7.0,50.0,-4.6319455453661e-07
650.0,1.5,14.2,5.0,7.0,50.0,-4.68698839927171
650.0,1.5,14.2,5.0,7.5,50.0,-3.40134471480412
650.0,0.75,5.0,5.0,9.0,50.0,-2.34693022730403
650.0,1.4,5.0,5.0,9.0,50.0,-4.16717330280748
650.0,2.75,5.0,5.0,9.0,50.0,-5.53665556312396
650.0,4.75,5.0,5.0,9.0,50.0,-8.16754842604787
650.0,6.75,5.0,5.0,9.0,50.0,-1.31084180828869e-05
650.0,8.75,5.0,5.0,9.0,50.0,-1.08415135891308e-06
650.0,10.75,5.0,5.0,9.0,50.0,-3.07453321356491e-07
650.0,1.5,14.2,5.0,9.0,50.0,-3.86127121078468
650.0,1.4,2.5,3.0,10.0,50.0,-3.75988017836865
650.0,1.4,5.0,3.0,10.0,50.0,-3.93181334936729
650.0,1.4,6.5,3.0,10.0,50.0,-3.10304529183389
650.0,1.4,10.5,3.0,10.0,50.0,-4.42907157079313
650.0,1.4,14.2,3.0,10.0,50.0,-4.39844015743195
650.0,1.4,14.5,3.0,10.0,50.0,-4.25649688278673
650.0,1.4,2.5,8.0,10.0,50.0,-3.99441198143924
650.0,1.4,5.0,8.0,10.0,50.0,-4.96186145053893
650.0,1.4,6.5,8.0,10.0,50.0,-4.39464841656995
650.0,1.4,10.5,8.0,10.0,50.0,-4.31281389361355
650.0,1.4,14.2,8.0,10.0,50.0,-4.39344422311216
650.0,1.4,14.5,8.0,10.0,50.0,-3.97265289194596
650.0,1.4,2.5,13.0,10.0,50.0,-4.42517154423734
650.0,1.4,5.0,13.0,10.0,50.0,-4.08835139813169
650.0,1.4,6.5,13.0,10.0,50.0,-3.23715777589509
650.0,1.4,10.5,13.0,10.0,50.0,-5.01842209141518
650.0,1.4,14.2,13.0,10.0,50.0,-4.72631344864747
650.0,1.4,14.5,13.0,10.0,50.0,-4.08695428086795
650.0,1.4,2.5,18.0,10.0,50.0,-4.86573856232624
650.0,1.4,5.0,18.0,10.0,50.0,-5.18716196676175
650.0,1.4,6.5,18.0,10.0,50.0,-4.53229645213745
650.0,1.4,10.5,18.0,10.0,50.0,-3.01876714271362
650.0,1.4,14.2,18.0,10.0,50.0,-5.25612102072476
650.0,1.4,14.5,18.0,10.0,50.0,-5.29866275685257
650.0,1.4,2.5,20.0,10.0,50.0,-4.7308893268085
650.0,1.4,5.0,20.0,10.0,50.0,-5.36139901369352
650.0,1.4,6.5,20.0,10.0,50.0,-5.20006727100625
650.0,1.4,10.5,20.0,10.0,50.0,-4.52733688405901
650.0,1.4,14.2,20.0,10.0,50.0,-5.69799240227444
650.0,1.4,14.5,20.0,10.0,50.0,-6.37297258614013
650.0,0.75,5.0,5.0,11.0,50.0,-2.63846117786586
650.0,1.4,5.0,5.0,11.0,50.0,-3.46254593215105
650.0,2.75,5.0,5.0,11.0,50.0,-5.40936925498751
650.0,4.75,5.0,5.0,11.0,50.0,-8.77629359961922
650.0,6.75,5.0,5.0,11.0,50.0,-1.49912568809634e-05
650.0,8.75,5.0,5.0,11.0,50.0,-6.91195380529971e-07
650.0,10.75,5.0,5.0,11.0,50.0,-8.8280449883968e-07
650.0,1.5,14.2,5.0,11.0,50.0,-4.06490414813381
650.0,1.5,14.2,5.0,12.5,50.0,-3.57155860580019
650.0,0.75,5.0,5.0,13.0,50.0,-1.81368225408167
650.0,1.4,5.0,5.0,13.0,50.0,-3.63084283857151
650.0,2.75,5.0,5.0,13.0,50.0,-6.48618449500146
650.0,4.75,5.0,5.0,13.0,50.0,-8.65697931179147
650.0,6.75,5.0,5.0,13.0,50.0,-8.13719564219348e-06
650.0,8.75,5.0,5.0,13.0,50.0,-7.52081184782816e-07
650.0,10.75,5.0,5.0,13.0,50.0,-4.02028238114723e-07
650.0,1.5,14.2,5.0,13.0,50.0,-4.75258060921094
650.0,1.5,14.2,5.0,13.4,50.0,-4.3281113514432
650.0,1.5,14.2,5.0,13.8,50.0,-4.54229956765157
650.0,1.5,14.2,5.0,14.2,50.0,-4.7786820111355
650.0,1.5,14.2,5.0,14.6,50.0,-4.76042562145172
650.0,1.5,14.2,5.0,14.8,50.0,-3.47325927392691
650.0,1.5,14.2,5.0,14.9,50.0,-5.21587322056225
650.0,1.5,1.5,1.0,15.0,50.0,-4.61527100046951
650.0,1.5,2.5,1.0,15.0,50.0,-4.50882882097876
650.0,1.5,5.0,1.0,15.0,50.0,-3.05531572654538
650.0,1.5,5.3,1.0,15.0,50.0,-3.32607010308061
650.0,1.5,8.0,1.0,15.0,50.0,-4.77921250792781
650.0,1.5,14.264,1.0,15.0,50.0,-1.41906966664159
650.0,1.5,1.5,2.0,15.0,50.0,-4.67537142746649
650.0,1.5,2.5,2.0,15.0,50.0,-4.25802341511613
650.0,1.5,5.0,2.0,15.0,50.0,-4.44267805327941
650.0,1.5,5.3,2.0,15.0,50.0,-4.5654700996739
650.0,1.5,8.0,2.0,15.0,50.0,-3.84663000674522
650.0,1.5,14.264,2.0,15.0,50.0,-3.26828895420916
650.0,1.5,14.264,2.1,15.0,50.0,-2.7502282292407
650.0,1.5,5.0,2.5,15.0,50.0,-4.66623361767745
650.0,1.5,14.264,2.5,15.0,50.0,-3.28632528007842
650.0,1.5,14.264,2.7,15.0,50.0,-2.25308355928283
650.0,1.5,1.5,3.0,15.0,50.0,-4.06181466084267
650.0,1.4,2.5,3.0,15.0,50.0,-3.11509341970099
650.0,1.5,2.5,3.0,15.0,50.0,-4.43503728614303
650.0,1.4,5.0,3.0,15.0,50.0,-4.06657751817418
650.0,1.5,5.0,3.0,15.0,50.0,-3.93789620334887
650.0,1.5,5.3,3.0,15.0,50.0,-4.28669543184817
650.0,1.5,8.0,3.0,15.0,50.0,-4.88470443755286
650.0,1.5,14.264,3.0,15.0,50.0,-3.00594879701355
650.0,1.5,1.5,4.0,15.0,50.0,-3.2174122755422
650.0,1.5,2.5,4.0,15.0,50.0,-4.42057102290029
650.0,1.5,5.0,4.0,15.0,50.0,-3.95388480647999
650.0,1.5,5.3,4.0,15.0,50.0,-4.0213219171188
650.0,1.5,8.0,4.0,15.0,50.0,-3.25472159984116
650.0,1.5,14.264,4.0,15.0,50.0,-1.92728548530825
650.0,1.5,14.264,4.1,15.0,50.0,-5.2850425709824
650.0,1.5,14.264,4.3,15.0,50.0,-4.98152277342665
650.0,1.5,14.264,4.5,15.0,50.0,-4.85363556296889
650.0,1.5,14.264,4.7,15.0,50.0,-5.15063477657923
650.0,1.5,14.264,4.9,15.0,50.0,-4.93984988358911
650.0,1.5,1.0,5.0,15.0,50.0,-5.22729541499153
650.0,1.5,1.2,5.0,15.0,50.0,-5.11915142524902
650.0,1.5,1.4,5.0,15.0,50.0,-5.09064146027166
650.0,1.5,1.5,5.0,15.0,50.0,-4.62831066393949
650.0,1.5,1.6,5.0,15.0,50.0,-4.46866436039184
650.0,1.5,1.8,5.0,15.0,50.0,-3.91975731453892
650.0,1.5,2.0,5.0,15.0,50.0,-4.47153496859526
650.0,1.5,2.2,5.0,15.0,50.0,-4.4353941946887
650.0,1.5,2.4,5.0,15.0,50.0,-3.99610518007205
650.0,1.5,2.5,5.0,15.0,50.0,-4.90910731242785
650.0,1.5,3.0,5.0,15.0,50.0,-3.9261406986896
650.0,1.5,3.5,5.0,15.0,50.0,-4.01091177954201
650.0,1.5,4.0,5.0,15.0,50.0,-3.97054741777204
650.0,1.5,4.5,5.0,15.0,50.0,-3.84888876164882
650.0,1.5,4.7,5.0,15.0,50.0,-4.0644025531714
650.0,1.5,4.9,5.0,15.0,50.0,-3.5488946841935
650.0,1.5,5.0,5.0,15.0,50.0,-2.41609430527741
650.0,0.75,5.0,5.0,15.0,50.0,-3.19723039184334
650.0,1.4,5.0,5.0,15.0,50.0,-3.21173364948269
650.0,1.5,5.0,5.0,15.0,50.0,-4.59671917845755
650.0,2.75,5.0,5.0,15.0,50.0,-5.99348986356413
650.0,4.75,5.0,5.0,15.0,50.0,-9.13294676067309
650.0,6.75,5.0,5.0,15.0,50.0,-2.26086629844284e-05
650.0,8.75,5.0,5.0,15.0,50.0,-5.94225302470674e-07
650.0,10.75,5.0,5.0,15.0,50.0,-7.64534002572484e-07
650.0,1.5,5.1,5.0,15.0,50.0,-3.92286366020697
650.0,1.5,5.3,5.0,15.0,50.0,-4.55649969966264
650.0,1.5,5.5,5.0,15.0,50.0,-4.09675731035414
650.0,1.5,5.7,5.0,15.0,50.0,-3.96095713257986
650.0,1.5,5.75,5.0,15.0,50.0,-3.97981323864971
650.0,1.5,6.0,5.0,15.0,50.0,-3.98095055947554
650.0,1.5,6.5,5.0,15.0,50.0,-3.90098992957435
650.0,1.5,7.0,5.0,15.0,50.0,-3.80176591616097
650.0,1.5,7.5,5.0,15.0,50.0,-3.6836894677697
650.0,1.5,8.0,5.0,15.0,50.0,-4.48596158718472
650.0,1.5,8.5,5.0,15.0,50.0,-3.90856198020596
650.0,1.5,9.0,5.0,15.0,50.0,-4.33305007903931
650.0,1.5,9.5,5.0,15.0,50.0,-4.40858758905511
650.0,1.5,10.0,5.0,15.0,50.0,-4.32443492841347
650.0,1.5,10.5,5.0,15.0,50.0,-4.63270836351942
650.0,1.5,11.0,5.0,15.0,50.0,-4.01170623048047
650.0,1.5,11.5,5.0,15.0,50.0,-4.89436106697879
650.0,1.5,12.0,5.0,15.0,50.0,-4.53325855145197
650.0,1.5,12.5,5.0,15.0,50.0,-1.87827098242759
650.0,1.5,13.0,5.0,15.0,50.0,-4.68741518211645
650.0,1.5,13.45,5.0,15.0,50.0,-4.91140887630893
650.0,1.5,13.5,5.0,15.0,50.0,-4.75852180640216
650.0,1.5,13.9,5.0,15.0,50.0,-4.88986988214287
650.0,1.5,14.0,5.0,15.0,50.0,-5.00278362355986
650.0,1.5,14.1,5.0,15.0,50.0,-4.94033342619521
650.0,1.5,14.12,5.0,15.0,50.0,-3.34499943614635
650.0,1.5,14.14,5.0,15.0,50.0,-2.9069351436003
650.0,1.5,14.16,5.0,15.0,50.0,-4.94382716365018
650.0,1.5,14.18,5.0,15.0,50.0,-4.85955079740862
650.0,1.0,14.2,5.0,15.0,50.0,-3.74027269532979
650.0,1.1,14.2,5.0,15.0,50.0,-4.19135483540763
650.0,1.2,14.2,5.0,15.0,50.0,-4.42779444671078
650.0,1.3,14.2,5.0,15.0,50.0,-4.55971553468362
650.0,1.4,14.2,5.0,15.0,50.0,-4.6011111618873
650.0,1.5,14.2,5.0,15.0,50.0,-4.97525704536512
650.0,1.6,14.2,5.0,15.0,50.0,-5.09240135829135
650.0,1.7,14.2,5.0,15.0,50.0,-5.29066725695577
650.0,1.8,14.2,5.0,15.0,50.0,-5.56597267840005
650.0,1.9,14.2,5.0,15.0,50.0,-5.72600041493521
650.0,2.0,14.2,5.0,15.0,50.0,-5.8286165091534
650.0,2.1,14.2,5.0,15.0,50.0,-6.0302586169805
650.0,2.2,14.2,5.0,15.0,50.0,-6.33566443845942
650.0,2.3,14.2,5.0,15.0,50.0,-6.38542181155118
650.0,2.4,14.2,5.0,15.0,50.0,-3.52466378442364
650.0,2.5,14.2,5.0,15.0,50.0,-6.71566806739226
650.0,4.0,14.2,5.0,15.0,50.0,-0.984841662435539
650.0,6.0,14.2,5.0,15.0,50.0,-7.17326426738183e-06
650.0,8.0,14.2,5.0,15.0,50.0,-8.27684641746008e-06
650.0,10.0,14.2,5.0,15.0,50.0,-1.22088997707549e-06
650.0,12.0,14.2,5.0,15.0,50.0,-2.0081707087393e-07
650.0,14.0,14.2,5.0,15.0,50.0,-6.47429231866534e-08
650.0,1.5,14.22,5.0,15.0,50.0,-2.31905594947469
650.0,1.5,14.24,5.0,15.0,50.0,-4.96718731548335
650.0,1.5,14.248,5.0,15.0,50.0,-4.97522100224061
650.0,1.5,14.25,5.0,15.0,50.0,-4.92697361483994
650.0,1.5,14.256,5.0,15.0,50.0,-5.26899169342121
650.0,1.5,14.26,5.0,15.0,50.0,-4.96144737892685
650.0,1.5,14.261,5.0,15.0,50.0,-5.27183155219407
650.0,1.5,14.262,5.0,15.0,50.0,-5.02136024101364
650.0,1.5,14.263,5.0,15.0,50.0,-5.24453237940914
650.0,1.5,14.264,5.0,15.0,50.0,-4.96603436146709
650.0,1.5,14.265,5.0,15.0,50.0,-4.67988809789278
650.0,1.5,14.266,5.0,15.0,50.0,-4.86990056058671
650.0,1.5,14.267,5.0,15.0,50.0,-5.50306071855272
650.0,1.5,14.268,5.0,15.0,50.0,-5.00481166894594
650.0,1.5,14.269,5.0,15.0,50.0,-4.97344453710076
650.0,1.5,14.27,5.0,15.0,50.0,-4.90737115114072
650.0,1.5,14.272,5.0,15.0,50.0,-4.94007801159631
650.0,1.5,14.28,5.0,15.0,50.0,-4.94961069690872
650.0,1.5,14.288,5.0,15.0,50.0,-5.05569259415904
650.0,1.5,14.296,5.0,15.0,50.0,-4.88351512839904
650.0,1.5,14.3,5.0,15.0,50.0,-5.02720042950348
650.0,1.5,14.35,5.0,15.0,50.0,-5.04033939512135
650.0,1.5,14.4,5.0,15.0,50.0,-4.86188498974373
650.0,1.5,14.5,5.0,15.0,50.0,-4.96408357126773
650.0,1.5,14.6,5.0,15.0,50.0,-4.84183372226134
650.0,1.5,14.8,5.0,15.0,50.0,-4.9327580869804
650.0,1.5,14.9,5.0,15.0,50.0,-4.85706326327066
650.0,1.5,15.0,5.0,15.0,50.0,-5.04718812520868
650.0,1.5,15.25,5.0,15.0,50.0,-5.01740883494298
650.0,1.5,15.7,5.0,15.0,50.0,-5.00681506324626
650.0,1.5,16.0,5.0,15.0,50.0,-5.21770680072799
650.0,1.5,14.264,5.1,15.0,50.0,-5.23684555578302
650.0,1.5,14.264,5.3,15.0,50.0,-4.92479395483507
650.0,1.5,14.264,5.5,15.0,50.0,-4.69599941676429
650.0,1.5,14.264,5.7,15.0,50.0,-4.66013062697779
650.0,1.5,14.264,5.9,15.0,50.0,-4.74629267988298
650.0,1.5,1.5,6.0,15.0,50.0,-4.97903601376871
650.0,1.5,2.5,6.0,15.0,50.0,-4.5838940632846
650.0,1.5,5.0,6.0,15.0,50.0,-4.44981435324644
650.0,1.5,5.3,6.0,15.0,50.0,-4.63960025118852
650.0,1.5,8.0,6.0,15.0,50.0,-4.17781730720401
650.0,1.5,14.264,6.0,15.0,50.0,-4.41708346099381
650.0,1.5,1.5,7.0,15.0,50.0,-5.10505951376648
650.0,1.5,2.5,7.0,15.0,50.0,-4.94399729738436
650.0,1.5,5.0,7.0,15.0,50.0,-4.12855879796876
650.0,1.5,5.3,7.0,15.0,50.0,-3.93552084789167
650.0,1.5,8.0,7.0,15.0,50.0,-4.75118777145185
650.0,1.5,14.264,7.0,15.0,50.0,-3.77410766153623
650.0,1.5,5.0,7.5,15.0,50.0,-4.68500546043002
650.0,1.5,14.264,7.5,15.0,50.0,-4.22913922129474
650.0,1.5,1.5,8.0,15.0,50.0,-3.89292173418143
650.0,1.5,2.5,8.0,15.0,50.0,-4.50154856701218
650.0,1.4,5.0,8.0,15.0,50.0,-3.25586822356439
650.0,1.5,5.0,8.0,15.0,50.0,-3.68661167096906
650.0,1.5,5.3,8.0,15.0,50.0,-4.8351163948266
650.0,1.5,8.0,8.0,15.0,50.0,-3.67198228472331
650.0,1.4,14.2,8.0,15.0,50.0,-3.77175250542954
650.0,1.5,14.264,8.0,15.0,50.0,-4.16900091189415
650.0,1.5,1.5,9.0,15.0,50.0,-3.06940089457895
650.0,1.5,2.5,9.0,15.0,50.0,-4.15415221355134
650.0,1.5,5.0,9.0,15.0,50.0,-4.50946617337374
650.0,1.5,5.3,9.0,15.0,50.0,-4.66192153502864
650.0,1.5,8.0,9.0,15.0,50.0,-4.80364393290882
650.0,1.5,14.264,9.0,15.0,50.0,-3.72495048689946
650.0,1.5,1.5,10.0,15.0,50.0,-5.06344255508043
650.0,1.5,2.5,10.0,15.0,50.0,-4.70619015402066
650.0,1.5,5.0,10.0,15.0,50.0,-4.12757111666812
650.0,1.5,5.3,10.0,15.0,50.0,-4.26678549110426
650.0,1.5,8.0,10.0,15.0,50.0,-4.96772895578769
650.0,1.5,14.264,10.0,15.0,50.0,-4.97373025465906
650.0,1.5,1.5,11.0,15.0,50.0,-5.14918641454275
650.0,1.5,2.5,11.0,15.0,50.0,-4.05470195796924
650.0,1.5,5.0,11.0,15.0,50.0,-4.98129465826159
650.0,1.5,5.3,11.0,15.0,50.0,-4.9799462072395
650.0,1.5,8.0,11.0,15.0,50.0,-4.58294411083882
650.0,1.5,14.264,11.0,15.0,50.0,-5.59283593394578
650.0,1.5,1.5,12.0,15.0,50.0,-5.22086169737899
650.0,1.5,2.5,12.0,15.0,50.0,-3.71656937347383
650.0,1.5,5.0,12.0,15.0,50.0,-4.50583892990729
